単語,観点,関連語
脱ガソリン,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"石油,  燃料,  環境,  温室効果ガス,  モーター,  航空機,  自動車,  電気自動車,  再生可能エネルギー,  石油精製"
脱ガソリン,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"燃料,  省エネ,  再生可能エネルギー,  電気自動車,  カーボンニュートラル,  バイオ燃料,  炭素排出,  エコモビリティ,  車両規制,  非公開化"
脱ガソリン,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"脱炭素,  再生可能エネルギー,  カーボンニュートラル,  持続可能性,  電気自動車,  クリーンエネルギー,  グリーンテクノロジー,  気候変動,  環境保護,  資源循環"
脱ガソリン,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"エネルギー効率,  再生可能エネルギー,  電気自動車,  ハイブリッド車,  輸送効率,  公共交通機関,  カーポーシェアリング,  自転車,  歩行者優先,  エコドライブ"
脱ディーゼル,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"排出ガス,  環境破壊,  温室効果ガス,  粒子状物質,  持続可能性,  エネルギー効率,  公害問題,  オゾン層,  電動化,  再生可能エネルギー"
脱ディーゼル,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),環境、排出ガス、再生可能エネルギー、大気汚染、脱炭素、燃料電池、非常時、省エネ、電動化、持続可能
脱ディーゼル,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"脱ディーゼル,  環境,  温室効果ガス,  持続可能性,  再生可能エネルギー,  大気汚染,  車両規制,  電気自動車,  炭素排出,  燃料規制"
脱ディーゼル,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"代替燃料,  電気自動車,  再生可能エネルギー,  ハイブリッド車,  軽油車,  太陽光発電,  自転車,  非化石燃料,  電動バス,  省エネルギー"
気候関連災害,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"自然,  気象,  災害,  地球温暖化,  洪水,  過去気候変動,  異常気象,  モンスーン,  土砂災害,  森林破壊"
気候関連災害,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"気候変動,  洪水,  干ばつ,  地球温暖化,  塩害,  土砂災害,  降雪,  熱中症,  農作物被害,  海面上昇"
気候関連災害,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  洪水,  干ばつ,  地震,  風災,  熱波,  塩害,  雹,  雪崩,  土砂崩れ"
気候関連災害,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"気候変動,  防災,  適応,  緊急事態,  持続可能性,  再生可能エネルギー,  停電,  避難計画,  予防措置,  災害復旧"
再エネ導入促進,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"再エネ導入促進の背景に関係する語彙:, 再生可能エネルギー,  持続可能性,  温室効果ガス,  温暖化,  省エネ,  グリーンテクノロジー,  地球温暖化,  カーボンニュートラル,  再生可能資源,  クリーンエネルギー"
再エネ導入促進,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"再エネ導入,  促進,  課題,  挑戦,  技術革新,  政策支援,  資金調達,  供給安定,  経済効果,  地域社会"
再エネ導入促進,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"再エネ導入促進の影響, 風力発電,  太陽光発電,  地球温暖化,  持続可能性,  需要削減,  グリーンエネルギー,  環境保護,  カーボンニュートラル,  エコロジカル,  イノベーション"
再エネ導入促進,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"再エネ導入, 促進, 対策, 事業, 政策, 省エネ, 再生可能エネルギー, 環境保護, 地球温暖化, 持続可能"
地域エネルギー,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"自然, 再生可能エネルギー, バイオマス, 風力, 太陽光, 地熱, 水力, 地域開発, 省エネルギー, 地域社会"
地域エネルギー,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"地域,  エネルギー,  課題,  環境,  再生可能エネルギー,  排出量削減,  可再生エネルギー,  インフラ整備,  低炭素社会,  グリーンエネルギー"
地域エネルギー,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"地域エネルギー,  影響,  事柄,  事象,  現象,  自然,  生物,  社会活動,  産業,  物質,  天候"
地域エネルギー,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"地域エネルギー関連語彙  , 再生可能エネルギー,  太陽光発電,  風力発電,  バイオマス,  グリッド接続,  持続可能性,  エネルギー自給率,  エネルギーマネジメント,  省エネルギー,  エネルギーコミュニティ"
自然エネルギー,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"風力,  太陽光,  水力,  地熱,  バイオマス,  海洋エネルギー,  再生可能エネルギー,  グリッド接続,  エネルギー効率,  環境保護"
自然エネルギー,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"再生可能エネルギー,  太陽光発電,  風力発電,  水力発電,  バイオマス,  地熱,  グリッド接続,  貯蔵技術,  エネルギー効率,  持続可能"
自然エネルギー,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"自然,  環境,  再生可能,  風力,  太陽光,  温室効果ガス,  水力,  バイオマス,  原子力,  地熱"
自然エネルギー,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"再生可能エネルギー,  ソーラーパネル,  風力発電,  バイオマス,  水力発電,  ジオサーマル,  原子力,  エネルギー効率,  グリーンエネルギー,  ゼロエミッション"
エコ交通,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境,  温室効果ガス,  再生可能エネルギー,  エコロジー,  環境保護,  持続可能性,  削減,  資源,  循環,  道路整備"
エコ交通,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"燃料,  輸送,  渋滞,  エネルギー効率,  車両規制,  自転車レーン,  CO2排出,  バス優先車両,  鉄道輸送,  再生可能エネルギー"
エコ交通,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境保護,  グリーンエネルギー,  温室効果ガス,  リサイクル,  CO2削減,  公共交通機関,  自転車,  歩行者,  カープール,  エネルギー効率"
エコ交通,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"省エネ,  リサイクル,  公共交通機関,  電動車,  カープール,  グリーンエネルギー,  CO2削減,  自転車専用レーン,  環境配慮,  オートバイシェア"
環境意識,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"自然,  持続可能性,  再生可能エネルギー,  リサイクル,  森林破壊,  気候変動,  炭素排出,  資源枯渇,  環境保護,  循環経済"
環境意識,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"環境保護,  再生可能エネルギー,  持続可能性,  廃棄物削減,  気候変動,  持続可能な開発,  カーボンフットプリント,  持続可能な消費,  環境汚染,  グリーンテクノロジー"
環境意識,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"事柄,  事象,  現象,  自然,  生物,  社会活動,  産業,  物質,  天候  "
環境意識,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"環境保護,  再生可能エネルギー,  リサイクル,  持続可能性,  森林伐採,  環境汚染,  CO2削減,  自然資源保護,  環境規制,  地球温暖化"
環境イノベーション,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境, 技術革新, 持続可能性, エネルギー, リサイクル, 汚染, 気候変動, 再生可能エネルギー, バイオマス, 廃棄物"
環境イノベーション,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"技術革新,  可持廃棄物,  再生可能エネルギー,  持続可能性,  環境規制,  グリーンテクノロジー,  サステナビリティ,  カーボンフットプリント,  リサイクル,  クリーンエネルギー"
環境イノベーション,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境保護,  再生可能エネルギー,  持続可能性,  グリーンテクノロジー,  削減,  リサイクル,  カーボンフットプリント,  汚染,  持続可能な開発,  気候変動"
環境イノベーション,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"環境保全,  再生可能エネルギー,  リサイクル,  CO2削減,  持続可能性,  電動車,  グリーンテクノロジー,  生態系,  環境規制,  グリーンビルディング"
気候研究,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),気候、温暖化、気候変動、環境、持続可能、温室効果、排出量、循環、気候システム、影響
気候研究,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"気候変動,  温暖化,  断続的降雨,  グリーンハウスガス,  森林伐採,  海面上昇,  適応策,  環境影響評価,  持続可能性,  カーボンフットプリント"
気候研究,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  温室効果ガス,  海面上昇,  気温上昇,  降水量変化,  極端気象,  生態系変化,  農作物収量,  エネルギー需要,  環境保護"
気候研究,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  森林保護,  海洋汚染,  防災対策,  持続可能な開発,  カーボンニュートラル,  グリーンテクノロジー"
